lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2022-09-26 18:46:41.561570,0.2754018008708954,0.0013119769282639027,0.2754018008708954,34699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:47:07.683460,,,,,,,,,,,,,,
,2022-09-26 18:47:08.205346,0.22283565998077393,0.000991780310869217,0.22283565998077393,34749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:47:34.337990,,,,,,,,,,,,,,
,2022-09-26 18:47:34.864751,0.3232472836971283,0.0028344159945845604,0.3232472836971283,34799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:48:01.180911,,,,,,,,,,,,,,
,2022-09-26 18:48:01.701506,0.14635322988033295,0.0004982493701390922,0.14635322988033295,34849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:48:27.762065,,,,,,,,,,,,,,
,2022-09-26 18:48:28.288684,0.048474978655576706,0.00017575635865796357,0.048474978655576706,34899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:48:54.482889,,,,,,,,,,,,,,
,2022-09-26 18:48:55.011110,0.14471492171287537,0.0004938800120726228,0.14471492171287537,34949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:49:21.232135,,,,,,,,,,,,,,
,2022-09-26 18:49:51.924275,0.2028876543045044,0.0008914376958273351,0.2028876543045044,34999.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:50:18.077219,,,,,,,,,,,,,,
,2022-09-26 18:50:18.599496,0.006356298923492432,3.200074570486322e-05,0.006356298923492432,35049.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:50:44.812725,,,,,,,,,,,,,,
,2022-09-26 18:50:45.340275,0.0038473629392683506,2.079428122669924e-05,0.0038473629392683506,35099.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:51:11.446234,,,,,,,,,,,,,,
,2022-09-26 18:51:11.987616,0.08616125583648682,0.00028792599914595485,0.08616125583648682,35149.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:51:38.129784,,,,,,,,,,,,,,
,2022-09-26 18:51:38.652627,0.15575078129768372,0.0005627999780699611,0.15575078129768372,35199.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:52:04.850081,,,,,,,,,,,,,,
,2022-09-26 18:52:05.380541,0.005202531814575195,2.6419975256430916e-05,0.005202531814575195,35249.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:52:31.559568,,,,,,,,,,,,,,
,2022-09-26 18:52:32.081551,0.23869138956069946,0.0011745592346414924,0.23869138956069946,35299.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:52:58.349853,,,,,,,,,,,,,,
,2022-09-26 18:52:58.879612,0.13273563981056213,0.00043608632404357195,0.13273563981056213,35349.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:53:25.111411,,,,,,,,,,,,,,
,2022-09-26 18:53:25.641386,0.17763185501098633,0.0007465360686182976,0.17763185501098633,35399.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:53:51.835909,,,,,,,,,,,,,,
,2022-09-26 18:53:52.366501,0.1775827407836914,0.0006795788649469614,0.1775827407836914,35449.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:54:18.433909,,,,,,,,,,,,,,
,2022-09-26 18:54:48.631811,0.011145996861159801,5.217040961724706e-05,0.011145996861159801,35499.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:55:14.869856,,,,,,,,,,,,,,
,2022-09-26 18:55:15.397269,0.07235404849052429,0.00024957474670372903,0.07235404849052429,35549.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:55:41.596825,,,,,,,,,,,,,,
,2022-09-26 18:55:42.130017,0.24009351432323456,0.0015455902321264148,0.24009351432323456,35599.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:56:08.373863,,,,,,,,,,,,,,
,2022-09-26 18:56:08.901360,0.0027731196023523808,1.682405491010286e-05,0.0027731196023523808,35649.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:56:35.084501,,,,,,,,,,,,,,
,2022-09-26 18:56:35.611906,0.008568093180656433,4.179295865469612e-05,0.008568093180656433,35699.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:57:01.841894,,,,,,,,,,,,,,
,2022-09-26 18:57:02.381503,0.28080445528030396,0.0016901504714041948,0.28080445528030396,35749.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:57:28.531660,,,,,,,,,,,,,,
,2022-09-26 18:57:29.053426,0.010886987671256065,5.2800831326749176e-05,0.010886987671256065,35799.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:57:55.256390,,,,,,,,,,,,,,
,2022-09-26 18:57:55.780276,0.06390469521284103,0.00022549863206222653,0.06390469521284103,35849.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:58:21.963879,,,,,,,,,,,,,,
,2022-09-26 18:58:22.487214,0.031567953526973724,0.0001196615194203332,0.031567953526973724,35899.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:58:48.754174,,,,,,,,,,,,,,
,2022-09-26 18:58:49.286916,0.020845457911491394,8.036138024181128e-05,0.020845457911491394,35949.0,3.0,,,,,,,,,
0.0005,2022-09-26 18:59:15.529299,,,,,,,,,,,,,,
,2022-09-26 18:59:45.928629,0.06520862877368927,0.0002179802249884233,0.06520862877368927,35999.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:00:12.034275,,,,,,,,,,,,,,
,2022-09-26 19:00:12.564536,0.5600431561470032,0.013107867911458015,0.5600431561470032,36049.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:00:38.741794,,,,,,,,,,,,,,
,2022-09-26 19:00:39.274189,0.3048936724662781,0.0019913120195269585,0.3048936724662781,36099.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:01:05.530621,,,,,,,,,,,,,,
,2022-09-26 19:01:06.051687,0.008769923821091652,4.223064752295613e-05,0.008769923821091652,36149.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:01:32.159947,,,,,,,,,,,,,,
,2022-09-26 19:01:32.686810,0.05526018142700195,0.00019232864724472165,0.05526018142700195,36199.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:01:58.895648,,,,,,,,,,,,,,
,2022-09-26 19:01:59.418378,0.027118340134620667,0.00010859512258321047,0.027118340134620667,36249.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:02:25.647290,,,,,,,,,,,,,,
,2022-09-26 19:02:26.169984,0.16863638162612915,0.0006901572342030704,0.16863638162612915,36299.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:02:52.442414,,,,,,,,,,,,,,
,2022-09-26 19:02:52.975461,0.07218872755765915,0.00024018694239202887,0.07218872755765915,36349.0,3.0,,,,,,,,,
0.0005,2022-09-26 19:03:18.900042,,,,,,,,,,,,,,
,2022-09-26 19:03:19.420290,0.15699109435081482,0.0005796081968583167,0.15699109435081482,36399.0,3.0,,,,,,,,,
,2022-09-26 19:04:16.752710,,,,,3.0,0.11992954462766647,0.0015756047796458006,0.11992954462766647,0.14059895277023315,0.00552485603839159,0.14059895277023315,,,
,2022-09-26 19:04:16.841212,,,,,3.0,,,,,,,0.118866465985775,0.0019519244087859988,0.118866465985775
0.0005,2022-09-26 19:04:46.077079,,,,,,,,,,,,,,
,2022-09-26 19:04:46.598535,0.3638486862182617,0.004825731739401817,0.3638486862182617,36449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:05:12.861049,,,,,,,,,,,,,,
,2022-09-26 19:05:43.435634,0.005880412179976702,3.105316136498004e-05,0.005880412179976702,36499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:06:09.681050,,,,,,,,,,,,,,
,2022-09-26 19:06:10.203908,0.13430756330490112,0.0004525843833107501,0.13430756330490112,36549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:06:36.380770,,,,,,,,,,,,,,
,2022-09-26 19:06:36.908655,0.005699538625776768,3.0715666071046144e-05,0.005699538625776768,36599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:07:03.023557,,,,,,,,,,,,,,
,2022-09-26 19:07:03.559166,0.005038210190832615,2.6071211323142052e-05,0.005038210190832615,36649.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:07:29.760209,,,,,,,,,,,,,,
,2022-09-26 19:07:30.294682,0.07601448148488998,0.00025291601195931435,0.07601448148488998,36699.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:07:56.529870,,,,,,,,,,,,,,
,2022-09-26 19:07:57.059012,0.12271705269813538,0.0004245713062118739,0.12271705269813538,36749.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:08:23.306205,,,,,,,,,,,,,,
,2022-09-26 19:08:23.828259,0.32955747842788696,0.007138370536267757,0.32955747842788696,36799.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:08:50.111612,,,,,,,,,,,,,,
,2022-09-26 19:08:50.635621,0.2092331349849701,0.0010474245063960552,0.2092331349849701,36849.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:09:16.848984,,,,,,,,,,,,,,
,2022-09-26 19:09:17.371892,0.19149458408355713,0.0007205087458714843,0.19149458408355713,36899.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:09:43.508765,,,,,,,,,,,,,,
,2022-09-26 19:09:44.035108,0.004822018556296825,2.5911262127920054e-05,0.004822018556296825,36949.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:10:10.193803,,,,,,,,,,,,,,
,2022-09-26 19:10:40.602400,0.062246426939964294,0.00020940956892445683,0.062246426939964294,36999.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:11:06.883003,,,,,,,,,,,,,,
,2022-09-26 19:11:07.407653,0.14139826595783234,0.00047382619231939316,0.14139826595783234,37049.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:11:33.549766,,,,,,,,,,,,,,
,2022-09-26 19:11:34.083369,0.11951868236064911,0.0003958574088755995,0.11951868236064911,37099.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:12:00.277358,,,,,,,,,,,,,,
,2022-09-26 19:12:00.821011,0.027382120490074158,0.00011612810340011492,0.027382120490074158,37149.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:12:27.035656,,,,,,,,,,,,,,
,2022-09-26 19:12:27.556845,0.007410401478409767,3.73076181858778e-05,0.007410401478409767,37199.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:12:53.674488,,,,,,,,,,,,,,
,2022-09-26 19:12:54.199415,0.3152732253074646,0.002029556082561612,0.3152732253074646,37249.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:13:20.739778,,,,,,,,,,,,,,
,2022-09-26 19:13:21.264978,0.012845193967223167,5.829937435919419e-05,0.012845193967223167,37299.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:13:47.427468,,,,,,,,,,,,,,
,2022-09-26 19:13:47.950979,0.006574079394340515,3.387142714927904e-05,0.006574079394340515,37349.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:14:14.260422,,,,,,,,,,,,,,
,2022-09-26 19:14:14.790100,0.03237510100007057,0.00012205077655380592,0.03237510100007057,37399.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:14:41.207443,,,,,,,,,,,,,,
,2022-09-26 19:14:41.731257,0.03722064197063446,0.00014124454173725098,0.03722064197063446,37449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:15:08.028034,,,,,,,,,,,,,,
,2022-09-26 19:15:39.054474,0.017727602273225784,7.459304470103234e-05,0.017727602273225784,37499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:16:05.210920,,,,,,,,,,,,,,
,2022-09-26 19:16:05.749189,0.14895224571228027,0.0008044435526244342,0.14895224571228027,37549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:16:32.035449,,,,,,,,,,,,,,
,2022-09-26 19:16:32.557244,0.09405651688575745,0.0003106761141680181,0.09405651688575745,37599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:16:58.760997,,,,,,,,,,,,,,
,2022-09-26 19:16:59.290439,0.02200830541551113,9.664545359555632e-05,0.02200830541551113,37649.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:17:25.506524,,,,,,,,,,,,,,
,2022-09-26 19:17:26.039659,0.3166974186897278,0.0019827112555503845,0.3166974186897278,37699.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:17:52.341808,,,,,,,,,,,,,,
,2022-09-26 19:17:52.866858,0.14611178636550903,0.0005119911511428654,0.14611178636550903,37749.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:18:19.060037,,,,,,,,,,,,,,
,2022-09-26 19:18:19.586469,0.04634207859635353,0.0001673833467066288,0.04634207859635353,37799.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:18:45.755732,,,,,,,,,,,,,,
,2022-09-26 19:18:46.283066,0.14688804745674133,0.0004946519620716572,0.14688804745674133,37849.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:19:12.477919,,,,,,,,,,,,,,
,2022-09-26 19:19:13.004460,0.0936327874660492,0.00031885047792457044,0.0936327874660492,37899.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:19:39.181568,,,,,,,,,,,,,,
,2022-09-26 19:19:39.713720,0.05804014205932617,0.00019894447177648544,0.05804014205932617,37949.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:20:05.866454,,,,,,,,,,,,,,
,2022-09-26 19:20:36.691925,0.048571690917015076,0.000172730753547512,0.048571690917015076,37999.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:21:02.902859,,,,,,,,,,,,,,
,2022-09-26 19:21:03.431877,0.21112623810768127,0.0008002435206435621,0.21112623810768127,38049.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:21:29.563289,,,,,,,,,,,,,,
,2022-09-26 19:21:30.084844,0.21878273785114288,0.0012066485360264778,0.21878273785114288,38099.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:21:56.208905,,,,,,,,,,,,,,
,2022-09-26 19:21:56.741565,0.09548787772655487,0.0003144240763504058,0.09548787772655487,38149.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:22:22.952175,,,,,,,,,,,,,,
,2022-09-26 19:22:23.477709,0.01648755371570587,7.269831985468045e-05,0.01648755371570587,38199.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:22:49.679520,,,,,,,,,,,,,,
,2022-09-26 19:22:50.213197,0.12020847201347351,0.00042574192048050463,0.12020847201347351,38249.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:23:16.479054,,,,,,,,,,,,,,
,2022-09-26 19:23:17.002494,0.12245848774909973,0.0004245286399964243,0.12245848774909973,38299.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:23:43.121826,,,,,,,,,,,,,,
,2022-09-26 19:23:43.647133,0.0022841596510261297,1.3640742508869153e-05,0.0022841596510261297,38349.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:24:09.832633,,,,,,,,,,,,,,
,2022-09-26 19:24:10.358877,0.004215981811285019,2.2621856260229833e-05,0.004215981811285019,38399.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:24:36.507340,,,,,,,,,,,,,,
,2022-09-26 19:24:37.028417,0.04889830946922302,0.00017313614080194384,0.04889830946922302,38449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:25:03.291164,,,,,,,,,,,,,,
,2022-09-26 19:25:33.315605,0.286316454410553,0.0014460250968113542,0.286316454410553,38499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:25:59.645721,,,,,,,,,,,,,,
,2022-09-26 19:26:00.171786,0.0430566743016243,0.00015056425763759762,0.0430566743016243,38549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:26:26.385966,,,,,,,,,,,,,,
,2022-09-26 19:26:26.919970,0.6763697266578674,0.049546509981155396,0.6763697266578674,38599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:26:53.143134,,,,,,,,,,,,,,
,2022-09-26 19:26:53.665116,0.25836503505706787,0.0011943503050133586,0.25836503505706787,38649.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:27:19.915627,,,,,,,,,,,,,,
,2022-09-26 19:27:20.441367,0.02790399268269539,0.00010882761853281409,0.02790399268269539,38699.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:27:46.568753,,,,,,,,,,,,,,
,2022-09-26 19:27:47.094570,0.16345933079719543,0.0006075268029235303,0.16345933079719543,38749.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:28:13.353580,,,,,,,,,,,,,,
,2022-09-26 19:28:13.877624,0.005190313793718815,2.858686821127776e-05,0.005190313793718815,38799.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:28:40.112054,,,,,,,,,,,,,,
,2022-09-26 19:28:40.645476,0.2550448477268219,0.0010778943542391062,0.2550448477268219,38849.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:29:06.899823,,,,,,,,,,,,,,
,2022-09-26 19:29:07.424796,0.08792132139205933,0.00028940930496901274,0.08792132139205933,38899.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:29:33.618003,,,,,,,,,,,,,,
,2022-09-26 19:29:34.141476,0.07812060415744781,0.00025784014724195004,0.07812060415744781,38949.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:30:00.350434,,,,,,,,,,,,,,
,2022-09-26 19:30:30.924915,0.14319759607315063,0.00047041403013281524,0.14319759607315063,38999.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:30:57.233646,,,,,,,,,,,,,,
,2022-09-26 19:30:57.760233,0.12399415671825409,0.0004073672753293067,0.12399415671825409,39049.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:31:24.032179,,,,,,,,,,,,,,
,2022-09-26 19:31:24.556321,0.026122627779841423,0.00010794245463330299,0.026122627779841423,39099.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:31:50.853850,,,,,,,,,,,,,,
,2022-09-26 19:31:51.387841,0.17050276696681976,0.0005710277473554015,0.17050276696681976,39149.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:32:17.667586,,,,,,,,,,,,,,
,2022-09-26 19:32:18.193090,0.1605025827884674,0.0007474040612578392,0.1605025827884674,39199.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:32:44.435899,,,,,,,,,,,,,,
,2022-09-26 19:32:44.963556,0.06527052074670792,0.00021652368013747036,0.06527052074670792,39249.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:33:11.265631,,,,,,,,,,,,,,
,2022-09-26 19:33:11.792176,0.044730715453624725,0.00015451593208126724,0.044730715453624725,39299.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:33:37.992059,,,,,,,,,,,,,,
,2022-09-26 19:33:38.517536,0.5512892007827759,0.056185200810432434,0.5512892007827759,39349.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:34:04.790646,,,,,,,,,,,,,,
,2022-09-26 19:34:05.312996,0.0029444443061947823,1.771052848198451e-05,0.0029444443061947823,39399.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:34:31.543988,,,,,,,,,,,,,,
,2022-09-26 19:34:32.065314,0.4898267686367035,0.009254412725567818,0.4898267686367035,39449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:34:58.194003,,,,,,,,,,,,,,
,2022-09-26 19:35:28.785507,0.056692346930503845,0.00020143222354818135,0.056692346930503845,39499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:35:55.005954,,,,,,,,,,,,,,
,2022-09-26 19:35:55.534553,0.018613483756780624,8.240897295763716e-05,0.018613483756780624,39549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:36:21.809341,,,,,,,,,,,,,,
,2022-09-26 19:36:22.339451,0.1444307565689087,0.0004823909548576921,0.1444307565689087,39599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:36:48.574819,,,,,,,,,,,,,,
,2022-09-26 19:36:49.103678,0.001669575460255146,1.012903612718219e-05,0.001669575460255146,39649.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:37:15.294345,,,,,,,,,,,,,,
,2022-09-26 19:37:15.823852,0.052110426127910614,0.00018648011609911919,0.052110426127910614,39699.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:37:42.014061,,,,,,,,,,,,,,
,2022-09-26 19:37:42.536562,0.021380890160799026,8.778688061283901e-05,0.021380890160799026,39749.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:38:08.658922,,,,,,,,,,,,,,
,2022-09-26 19:38:09.196043,0.003072235733270645,1.7903543266584165e-05,0.003072235733270645,39799.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:38:35.355400,,,,,,,,,,,,,,
,2022-09-26 19:38:35.878177,0.003584369784221053,1.942916787811555e-05,0.003584369784221053,39849.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:39:02.139681,,,,,,,,,,,,,,
,2022-09-26 19:39:02.661533,0.3248593509197235,0.002313429256901145,0.3248593509197235,39899.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:39:28.768038,,,,,,,,,,,,,,
,2022-09-26 19:39:29.293419,0.158198744058609,0.0005575731047429144,0.158198744058609,39949.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:39:55.459960,,,,,,,,,,,,,,
,2022-09-26 19:40:25.553965,0.2526948153972626,0.001687736832536757,0.2526948153972626,39999.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:40:51.828032,,,,,,,,,,,,,,
,2022-09-26 19:40:52.355233,0.012007169425487518,5.032554327044636e-05,0.012007169425487518,40049.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:41:18.577902,,,,,,,,,,,,,,
,2022-09-26 19:41:19.099738,0.02880593203008175,0.00011592303781071678,0.02880593203008175,40099.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:41:45.274448,,,,,,,,,,,,,,
,2022-09-26 19:41:45.803930,0.0709524005651474,0.00023328828683588654,0.0709524005651474,40149.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:42:12.005733,,,,,,,,,,,,,,
,2022-09-26 19:42:12.528496,0.032758697867393494,0.00011609020293690264,0.032758697867393494,40199.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:42:38.623260,,,,,,,,,,,,,,
,2022-09-26 19:42:39.149267,0.032653335481882095,0.00012418768892530352,0.032653335481882095,40249.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:43:05.365498,,,,,,,,,,,,,,
,2022-09-26 19:43:05.887511,0.12524184584617615,0.0004250475612934679,0.12524184584617615,40299.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:43:32.174384,,,,,,,,,,,,,,
,2022-09-26 19:43:32.700375,0.2567148208618164,0.0016644994029775262,0.2567148208618164,40349.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:43:58.925948,,,,,,,,,,,,,,
,2022-09-26 19:43:59.448310,0.10160183906555176,0.0003337736998219043,0.10160183906555176,40399.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:44:25.660082,,,,,,,,,,,,,,
,2022-09-26 19:44:26.181241,0.3896704912185669,0.004242881666868925,0.3896704912185669,40449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:44:52.428365,,,,,,,,,,,,,,
,2022-09-26 19:45:23.066680,0.07448877394199371,0.00024631567066535354,0.07448877394199371,40499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:45:49.259094,,,,,,,,,,,,,,
,2022-09-26 19:45:49.782509,0.20297649502754211,0.0007782853790558875,0.20297649502754211,40549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:46:16.018485,,,,,,,,,,,,,,
,2022-09-26 19:46:16.545832,0.23918676376342773,0.0012026483891531825,0.23918676376342773,40599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:46:42.747213,,,,,,,,,,,,,,
,2022-09-26 19:46:43.268508,0.346343457698822,0.0031097617466002703,0.346343457698822,40649.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:47:09.379752,,,,,,,,,,,,,,
,2022-09-26 19:47:09.903279,0.35721835494041443,0.0041547538712620735,0.35721835494041443,40699.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:47:36.042289,,,,,,,,,,,,,,
,2022-09-26 19:47:36.586441,0.23361164331436157,0.002024922054260969,0.23361164331436157,40749.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:48:02.793976,,,,,,,,,,,,,,
,2022-09-26 19:48:03.319521,0.011970927938818932,5.587379928329028e-05,0.011970927938818932,40799.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:48:29.458642,,,,,,,,,,,,,,
,2022-09-26 19:48:29.982305,0.23027420043945312,0.0013054882874712348,0.23027420043945312,40849.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:48:56.165114,,,,,,,,,,,,,,
,2022-09-26 19:48:56.690941,0.03000510483980179,0.00011311614071018994,0.03000510483980179,40899.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:49:22.907939,,,,,,,,,,,,,,
,2022-09-26 19:49:23.435244,0.07602114975452423,0.00025138285127468407,0.07602114975452423,40949.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:49:49.695256,,,,,,,,,,,,,,
,2022-09-26 19:50:19.618832,0.0775461494922638,0.0002551016805227846,0.0775461494922638,40999.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:50:45.826114,,,,,,,,,,,,,,
,2022-09-26 19:50:46.357077,0.06889736652374268,0.00023320000036619604,0.06889736652374268,41049.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:51:12.586647,,,,,,,,,,,,,,
,2022-09-26 19:51:13.108320,0.19514739513397217,0.0007439026958309114,0.19514739513397217,41099.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:51:39.243883,,,,,,,,,,,,,,
,2022-09-26 19:51:39.783185,0.002631130162626505,1.591697582625784e-05,0.002631130162626505,41149.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:52:06.009111,,,,,,,,,,,,,,
,2022-09-26 19:52:06.537042,0.004590853117406368,2.5432314942008816e-05,0.004590853117406368,41199.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:52:32.749574,,,,,,,,,,,,,,
,2022-09-26 19:52:33.273645,0.02122224122285843,9.084222256205976e-05,0.02122224122285843,41249.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:52:59.425392,,,,,,,,,,,,,,
,2022-09-26 19:52:59.953370,0.08340758085250854,0.0002740542986430228,0.08340758085250854,41299.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:53:26.198966,,,,,,,,,,,,,,
,2022-09-26 19:53:26.726784,0.030093811452388763,0.00010932223085546866,0.030093811452388763,41349.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:53:52.891306,,,,,,,,,,,,,,
,2022-09-26 19:53:53.415107,0.054422903805971146,0.00018532791000325233,0.054422903805971146,41399.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:54:19.609901,,,,,,,,,,,,,,
,2022-09-26 19:54:20.133088,0.03081544302403927,0.0001217624667333439,0.03081544302403927,41449.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:54:46.329727,,,,,,,,,,,,,,
,2022-09-26 19:55:16.736328,0.16610294580459595,0.000565035967156291,0.16610294580459595,41499.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:55:42.942057,,,,,,,,,,,,,,
,2022-09-26 19:55:43.463141,0.24402032792568207,0.0010969500290229917,0.24402032792568207,41549.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:56:09.667855,,,,,,,,,,,,,,
,2022-09-26 19:56:10.195369,0.22585012018680573,0.0017612924566492438,0.22585012018680573,41599.0,4.0,,,,,,,,,
0.0005,2022-09-26 19:56:36.470281,,,,,,,,,,,,,,
,2022-09-26 19:56:36.995979,0.034669309854507446,0.00013027562818024307,0.034669309854507446,41649.0,4.0,,,,,,,,,
